pop,sex,family,l_1,w_1,a_1,bod_1,l_4,w_4,a_4,bod_4,l_7,w_7,a_7,bod_7,l_10,w_10,a_10,bod_10,l_13,w_13,a_13,bod_13
Juneau,1,53,1.0626864003,1.1178055514,0.8486846585,7.3262036168,3.3737915531,3.5005328344,4.5146976431,24.3026984702,6.686056679,6.7290900582,11.8101818806,53.4427720041,12.6458179419,13.3711751711,33.3117934315,127.3152870058,20.4447080966,21.1687318046,67.791750414,231.7815881593
Juneau,1,53,0.7103356017,0.6476762115,0.3996876627,4.7763994805,2.8782219073,2.8246147931,3.2810232171,19.1183037349,5.914861755,5.8727294296,9.1882428888,43.3863679797,11.1355900011,11.5038871464,24.6800808308,98.9118437117,18.5009426126,17.8207606326,47.358434616,171.0991994683
Juneau,1,54,1.1859461147,0.9080443053,0.6921588495,6.5580165757,3.6401470286,3.0526992131,3.7854731192,21.2430610707,6.9232499448,6.2273011075,10.3714621247,47.8950941131,12.7556785178,10.6822790271,25.3703994586,101.2285180612,20.5123763212,17.1231462278,52.014961148,185.2553294559
Juneau,1,54,0.8261520459,0.9043974789,0.5623297793,5.7708208816,3.0649642419,2.9038349174,3.0726702919,17.992628468,5.9986646258,5.6734722406,8.0486038414,39.073766112,10.8693813522,9.6524071104,19.1700232243,79.9992120155,18.1605713568,15.7611333704,40.218033088,149.0401982028
Juneau,1,55,1.5841671973,0.9253774704,0.9120943012,7.7341528061,4.426249288,3.4858980578,5.0699891644,26.7902055822,8.174774947,6.8793002375,13.0225830327,57.854406296,NA,NA,NA,NA,NA,NA,NA,NA
Juneau,1,55,1.580135365,1.1501648446,1.1657153109,8.9826780634,4.5711931049,3.8963474404,6.267215384,31.7259300957,8.6440203104,7.3432419692,15.8962499415,68.5132055785,15.4861722912,12.6601433088,38.5223505687,143.8045521933,24.3451671456,19.8878928622,74.9507875064,252.30126409
Juneau,1,56,1.4822197019,0.6142706014,0.6252374486,6.192918225,4.5197941387,2.8897309433,4.1587664624,22.819774414,8.0929416109,5.8725198331,10.5872517484,48.8739643558,14.7725393106,10.5302495078,27.9109656581,109.5416754421,23.3269490012,17.836315361,54.8778879156,193.8796282335
Juneau,1,56,1.4062856441,1.5745265512,1.4628382794,10.4871924825,3.7674573501,4.1636237497,6.471813073,32.5092749307,7.157637498,7.7943859513,16.0051889773,68.8064044301,13.0758358959,14.1578866757,36.8782776677,138.6985606218,20.9508638926,22.4516267722,69.8045055308,237.5929751681
Juneau,1,56,1.1429923663,0.9311786429,0.6963470369,6.432936217,3.2435874573,2.8879872224,3.754784568,21.2276304048,6.1547784155,5.9486932154,10.6506157178,49.0116892854,NA,NA,NA,NA,NA,NA,NA,NA
Juneau,1,57,1.7135261811,1.0461414683,1.287309645,9.6723336742,4.9779041665,3.5346392701,6.7978625755,33.8941120703,9.3418558547,7.170443119,16.8815323149,71.9842829429,NA,NA,NA,NA,NA,NA,NA,NA
Juneau,1,57,1.669750998,1.3829918726,1.3906683068,10.1254615332,4.8440621241,3.6910674274,6.5715222333,32.9168809808,9.073896874,7.0858580338,16.2589834205,69.7152697681,16.3232975346,12.4531808055,40.1029940734,148.8504339168,25.5907619714,20.8295991264,80.2260726084,267.3004751407
Juneau,1,57,1.7545326477,1.1419010323,1.3913151798,10.060320637,5.1406067354,4.19093042,7.8006375038,38.0891789406,9.2908938303,7.959961248,19.9687873088,82.732202332,NA,NA,NA,NA,NA,NA,NA,NA
Juneau,1,58,1.1442947815,1.0752235881,0.7858069948,7.0630159115,3.3759632178,3.6292853382,4.2285230769,23.1232926491,6.0224600191,6.1795295849,10.0878404156,46.9653849724,10.8859965819,10.5217372823,24.15561028,97.0077226884,17.6606754592,17.427410815,51.0912330832,182.5119308005
Juneau,1,58,1.2694688782,0.9064093957,0.8465990265,7.3150996278,3.8796429745,3.4368531156,4.9468937197,26.1524529964,7.229975032,6.3704304531,11.9250549292,53.873098143,13.2690319431,11.8906357679,30.2055862354,117.2529759498,21.4488151516,19.2343114782,61.43883382,213.2651458393
Juneau,1,58,1.034414869,0.9654495103,0.7151686823,6.5353124842,3.1331047511,2.9379866579,3.658481801,20.8019712647,5.7184064244,5.6254131537,9.1614804853,43.2822606353,NA,NA,NA,NA,NA,NA,NA,NA
Juneau,1,59,1.4499368231,1.3243297813,1.2390459304,9.4271499082,4.7402728159,4.3798200491,6.9774454201,34.6773008292,9.0549461066,8.9054249003,18.4458168819,77.3682559271,16.1840798135,15.3415043858,43.8919525809,160.5830226151,25.4468171214,23.8313691262,87.4055028368,287.4278084629
Juneau,1,59,1.8706476163,1.4710285231,1.8512435694,12.3986600062,4.8428024518,4.3163224028,8.4210114174,40.3837287711,8.6675555741,7.5773478236,20.4232385083,84.4478181376,15.5331676296,14.2482914045,50.2391008305,179.9367503443,24.2273457534,22.7419521436,98.3002501452,317.4710996926
Juneau,1,60,1.250098612,1.0269918201,0.8533586979,7.4233451578,4.0630648545,3.3852461981,4.6906328699,25.1750422397,7.5040567798,6.2650424319,10.676599785,49.0588417919,13.8715761845,12.1450436243,29.157817781,113.7801774032,22.0304338022,19.2921761362,59.3146358052,207.0112241185
Juneau,1,60,1.5595936639,1.3001999554,1.2935939932,9.6352634826,4.5165813439,3.7108199984,6.3805758011,32.1912541032,8.2686281101,7.2061340443,16.8178220143,71.8059949694,15.0618160205,12.6938037137,40.8262375431,151.0254729804,23.5289931052,19.9714993628,81.5927018036,271.1135847941
Addis,0,61,1.1805718614,0.8629787281,0.6865839382,16.4373314861,3.5638037561,3.2773303276,4.1310340364,96.3828538618,7.9776885403,7.0254027745,13.5684334417,378.0719791779,14.4472888641,12.5157057065,34.0099248391,1165.8711885071,23.6862082438,20.5195204534,71.2565106928,2900.0638056782
Addis,0,61,1.306650229,1.0326436428,0.9695521027,22.4516648763,3.6780899171,3.3464019947,5.0066817248,120.3666470427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Addis,0,61,1.6141422851,1.0627531455,1.1178155558,26.1316345974,4.7444047119,3.6720987355,5.7612205202,136.2963095142,10.0135638102,8.1926737104,17.1882543455,506.3055447802,18.0690776034,15.2275745045,44.1254744267,1600.4638655095,28.6037711734,25.0865876624,95.6454271868,4184.3692387726
Addis,0,62,2.0102490029,2.0892548655,2.7817302321,60.3244376644,5.5165681183,5.6773219366,12.6261376572,349.4277493798,11.1982210525,10.9293661707,33.1290239687,1123.7252613867,19.7537285397,18.5506813749,80.4523950378,3375.8875041619,30.9709776026,27.2914728436,151.2973225116,7395.9798399207
Addis,0,62,1.7378665904,1.5842582136,1.8510532664,40.3966546403,5.1461607789,4.4424314007,8.5300780372,220.9574864186,10.245646387,9.035970696,23.2868129759,730.5216673331,18.0122371709,17.6009427717,58.7082725951,2277.0103328979,28.4243165228,27.2597528536,115.4293099424,5283.2001733104
Addis,0,62,1.7727153694,1.2886593564,1.4671480008,33.1808283366,4.7726866659,3.7461991719,7.1488437771,175.3118325213,10.0955059526,8.4244563707,21.3622838799,659.0858827326,18.3131543451,16.0044872577,53.9419554047,2052.0335630558,28.99171722,25.7332269084,107.8937004572,4860.0976530145
Addis,0,63,1.7523043988,1.2578167532,1.4038358315,30.1891217558,5.2039172235,4.0784013798,7.5080812174,188.1401372057,10.3080068874,9.4029318392,21.8599714951,679.3882324092,18.155129766,16.5974512245,54.7737967312,2091.3004785869,28.7078740614,26.0243244888,106.1916339776,4762.6871829254
Addis,0,63,1.724532038,1.3946286901,1.6156988053,35.4066319484,4.9650505893,3.697799087,7.1629415028,179.3101828571,10.300493303,8.0625251712,20.1278169681,608.4734028535,18.6503986248,15.7441165181,54.2270741267,2067.4320562742,29.6008015224,25.3510381278,110.8614471704,5026.8038719207
Addis,0,64,1.6317510486,1.1171797817,1.2109511359,26.3327582475,4.6213273976,2.9775560116,5.4232330764,130.4708310285,9.3908080641,7.1240328375,15.8839897041,457.3955114668,16.7386508748,12.3741891149,40.596217065,1449.3066936011,26.8862646218,21.845561284,87.9889334288,3768.1903166573
Addis,0,64,1.6861051201,1.4717185451,1.7284504663,37.7807910462,5.0946198467,4.6703023413,8.5821969381,222.5310684208,10.2211669337,9.6439954445,23.9791442827,757.1489979601,18.1227919154,16.6334641559,56.0838029695,2151.4662287403,28.6446214108,26.6679516632,113.8213128108,5191.8240306096
Addis,0,64,2.3705845625,1.70947824,2.7458481836,61.4212153301,6.1272501282,5.0656625259,12.0351259654,325.9338975615,12.0469736828,10.1880767578,32.5101423529,1101.3836484596,21.2914261557,18.4873559639,80.3599006262,3364.6029360027,33.1379359782,29.4587937898,159.026821734,7874.6741187221
Addis,0,65,1.2698017075,1.1337993868,1.03636528,22.9368180905,3.7507972484,3.3186244423,4.9682330647,118.2352534007,8.3366862204,7.544021904,15.2157189816,434.1953154484,15.4288643367,15.0749999642,42.4772109551,1532.4420864463,24.9369739672,24.3566826106,86.5811338068,3693.4381661357
Addis,0,65,1.7782325924,1.3144028836,1.5552419943,34.1464863708,4.7533255101,4.5555057719,7.0173321215,176.3016530443,9.6945852879,9.2119846225,19.8285986427,600.4927323385,17.3611743884,17.0816571494,52.3833197969,1976.9236569278,27.602150188,27.5438416164,106.1574562612,4760.7816347183
Addis,0,65,1.5768594398,1.3863771547,1.4832061004,33.5127444824,4.6704461602,4.4734002829,7.7103435878,191.6330767528,9.9420354855,8.6928484525,20.8294299562,639.1428053253,17.9696126784,15.6702608436,53.1282332295,2013.7668033838,28.5594428018,25.035308002,105.7492308832,4740.3427555768
Addis,0,66,2.3938597539,1.3484703894,2.1637040545,46.3028790087,6.4828410803,4.6220304065,10.6913916274,286.6686411132,12.8697885695,9.5786694052,29.3785588971,969.3193310527,22.4828736005,16.9091200185,71.6430883649,2923.7884334826,35.0750780012,26.9627481488,144.566209778,6988.4407632935
Addis,0,66,1.0614508198,0.5013274276,0.2835114191,10.2287833088,4.0477852256,2.6167783335,3.0113773859,69.6646506907,9.0108503723,6.4688888919,11.6035973438,314.6059487354,16.6769085842,12.1106068944,31.8596452133,1069.2418903363,26.7243649368,19.8420285608,66.2535641548,2651.7609224766
Addis,0,66,2.194520007,1.6368754942,2.4426517203,54.4235396795,6.2467343304,4.7413344533,11.2578237886,300.7864147627,12.3063580363,9.5494035716,30.0391136418,999.5625427127,21.7251774572,17.4967228053,75.5399127974,3115.798243575,33.9170556454,27.7893505098,150.3465848816,7343.1794369864
Addis,0,67,2.0939402581,1.5633512273,2.1604270192,46.2305589597,5.997994483,4.3792767497,9.9937931586,264.6708267693,12.2091939781,9.164949728,27.9490211011,911.6989922116,21.5197885134,16.5944682947,69.9370758583,2837.767498105,33.5601104076,26.8707188912,138.7708966964,6641.3195597022
Addis,0,67,2.2212298313,1.4715643519,2.1708570929,47.378426107,6.0757878133,4.4518617268,10.3790989288,278.0867785026,11.9520657206,9.4633327601,28.4059816872,931.7086214491,21.2330606489,17.3851677492,70.5606756021,2860.7975715889,32.932683213,27.505758224,138.0443808728,6600.5222825821
Addis,0,67,1.9684544878,1.4504360811,1.8722331973,41.7465573027,5.4053242885,4.1778595989,8.5926786601,217.8466729622,10.8694843761,8.3188435036,22.772557648,712.4484011436,19.2104895473,14.9461975101,57.2204852393,2207.647766542,30.2642962484,24.6386904042,115.487063692,5288.8487171531
Addis,0,68,2.0814254319,1.9129270893,2.6833406231,58.043531132,5.7906898554,4.9012564089,11.8177981128,321.5570000088,11.590322113,9.5649565647,30.2077925786,1008.144200498,20.4696075719,17.7266252201,73.9493260706,3034.5428817003,31.9708769762,28.2636511036,145.1664801256,7027.0947739505
Addis,0,68,1.8246163911,1.4570986071,1.7655607076,38.5688727023,5.4115711141,4.4958318078,8.8481304109,229.3336543325,10.8694798876,9.5701466378,24.6520441345,779.9886105827,19.5752696321,16.8356263151,60.9530429889,2389.5312545849,30.6905015204,26.8741603104,122.7890620812,5707.8222763546
Addis,0,69,2.2147720284,2.1784987835,3.2429028406,71.2411011637,6.0283556275,6.2743777691,15.0739507071,432.16417138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Addis,0,69,1.4796718172,1.4827743211,1.4587350452,32.1541425328,4.6128227578,4.6677472681,7.4491454566,188.8413202314,9.6174225499,9.7737366029,22.3268887911,693.9223985115,17.4186512273,17.6860391162,56.2215368383,2158.019281395,27.907542705,28.1996281154,115.9598335784,5313.4174913386
Addis,0,69,2.2966895616,1.7904752779,2.728283861,61.0112676731,6.2076558227,4.8209965765,12.0712013578,327.1107376318,12.8298948328,10.4317936013,34.1748120976,1171.0669151055,22.4918229006,20.156863482,86.1298687827,3667.3460024822,NA,NA,NA,NA
Addis,0,70,1.6286472947,1.1812114833,1.2753900426,27.6093200162,4.8486469237,4.3636295547,6.5808778824,162.628624331,10.1358588505,9.3069533331,20.3567130188,618.4785574075,17.9798613293,16.7661471041,49.465876919,1849.0940475524,28.5230794434,26.9721786702,102.687068936,4565.8012902871
Addis,0,70,2.1584711828,1.4070870504,1.8823954464,41.0709386385,5.8831197979,4.3617168307,8.9531092748,233.7935303686,11.9176401943,8.862654034,24.7537061419,787.162341809,21.053958135,16.2026907492,62.2753594286,2449.8818494114,33.0143534254,26.982068189,131.106964208,6190.245361225
Addis,0,70,1.6532885917,1.5436354774,1.7297270466,38.6887109475,4.8576449095,4.5048931033,8.3144809955,209.5094250671,9.731511094,8.5387157794,21.461812333,662.8244515652,17.5920810684,15.6812494583,54.0165951108,2055.5508279147,27.938785469,26.0464063162,110.4262173964,5002.2856674864
Addis,0,71,2.0354878422,1.762338451,2.3246577533,49.8823299729,5.6822863971,4.9734595877,10.7798774153,289.4837710862,11.5959882725,9.9370131831,28.9470349153,951.8516774282,20.7978630167,18.7093602545,75.1244544079,3100.896936649,32.5523462384,29.292151972,148.5468375604,7228.8925984306
Addis,0,71,2.3125138261,1.7165520988,2.6129562013,57.3764373561,6.3302069897,5.2330355228,12.7386867252,354.5278874605,12.8252877916,10.1517041805,33.082456546,1123.5120752269,22.4476809408,18.5272998086,81.6465701383,3429.4938462181,34.5505128936,29.2407654234,159.9026828324,7926.1527195548
Addis,0,71,2.1829032399,1.5261355387,2.278753804,50.7131416014,6.0711640634,4.55420513,10.9306632608,290.3245973935,12.3308504507,9.7110767864,30.3558031502,1012.5009005386,21.8828007423,18.444319028,76.1911411676,3149.1896515622,34.115894791,28.7670013228,149.2673780176,7277.6228316686
Addis,0,72,2.011695394,1.8503075873,2.5117126252,54.1076194511,5.4919287303,4.6716713572,11.317461684,306.7035060366,10.9544339402,10.3185455599,31.145040121,1041.4762694094,19.3904906009,17.0624363322,72.9747239758,2991.2867682814,30.391699053,26.4661083048,139.2447006024,6669.5656154637
Addis,0,72,1.3417292188,0.7321658296,0.660268373,16.7095742045,4.0929005613,2.8703695824,3.9297607956,92.3159201799,8.7855271657,6.7368842309,12.8534078891,355.5825967062,16.0934775488,13.8963173414,35.0498136139,1202.7640354359,25.772905532,22.7716650782,73.078590744,2994.4574264401
Addis,0,72,1.9287079668,1.5020002743,1.9083044998,42.5278564428,5.3731156019,4.3682703932,8.7664225022,223.086287604,10.6841807132,9.6649797545,25.2328944144,807.4669342309,18.9197218724,17.4753951587,62.3432336267,2455.2203223418,29.7882857294,27.8678799414,122.690820236,5702.1432845813
Addis,0,73,1.6421110352,1.5199453078,1.6291808912,34.8222616112,4.7417931534,4.4643387786,7.6763303888,194.2869161534,10.040742619,9.0522109694,21.1053817122,646.3529643985,18.0262872668,16.1191274216,52.4092056824,1985.8944387633,28.7273880136,25.53603209,104.1161776512,4644.949456513
Addis,0,73,1.5224763538,1.0992147044,1.1996598054,26.9289748417,4.4971562008,3.6258835358,6.1202510674,150.8224142394,9.2499762625,7.5409066287,17.5457724603,517.5860566533,16.8417461819,14.5835680118,45.1497797377,1644.645744441,26.9644254602,23.4781894016,94.039766762,4095.0711230917
Addis,0,73,2.3500554792,2.1121420059,3.2539712083,73.509625339,5.9341468175,5.1591929711,14.3027549415,401.4881783709,11.9981278042,11.4134723915,39.7148020116,1408.8606141899,21.0480832197,19.2006527246,93.6620129642,4070.1646977562,32.6479395984,29.6894569912,177.5071190112,9030.1143508101
Addis,0,74,1.3608424824,1.0626101657,0.9350110964,21.0096881887,4.2172920877,3.5228211536,4.7062866552,111.3028246608,8.8946453504,7.7776665167,13.8874248944,388.8178123262,16.1040067817,14.8178659968,37.382078702,1309.4509008401,25.9152967796,23.078792965,76.904730626,3187.9934133623
Addis,0,74,1.7826998575,1.230299664,1.393997436,30.8312795405,5.0630438394,4.0947678991,7.2425327656,182.8198887701,10.3897733317,9.1038948472,22.3234962589,693.7937212022,18.3627226316,16.0625018715,54.5461101036,2078.5790214832,28.9621516082,25.6539997318,107.7630033672,4850.4615768409
Addis,0,74,1.9729577673,1.5099057586,1.9667036661,43.7988688821,5.2407710401,3.9384818948,8.613208829,218.4645038565,10.4609520407,8.1218911716,23.4016585926,736.5166777349,18.6252288245,14.1885869357,56.4373297521,2170.2695903506,29.2606077506,23.6483161432,115.1122732612,5267.5178170677
Addis,0,75,1.558484954,0.7707281056,0.8078591466,18.6414252285,4.8842035604,3.0838251515,5.2490600361,125.7586848499,10.2653164715,7.7426198666,17.912769984,529.256530338,18.5752970948,13.655566503,44.761633493,1634.6319580732,29.3014724036,22.0738708572,91.2339853052,3941.6264285387
Addis,0,75,1.5622508058,0.9511229402,1.0234144615,23.4849644931,4.6465712549,3.9230664281,6.14612869,151.5460990459,9.5293875231,7.4518980079,16.3111978718,473.8085907028,17.222915393,14.0524117385,41.8704462371,1498.1821070968,27.3097043962,23.4267069004,89.5285673272,3852.4991721776
Addis,0,75,2.3187337727,2.1390632699,3.3486449894,75.8087691219,6.2555338438,5.5386543325,14.6204920944,412.3196423621,12.257018803,10.788817584,37.6874856563,1320.8279316916,21.447808163,20.2929469632,93.0747095377,4038.4566473944,33.375810825,32.7930538268,180.973329876,9250.2890849113
Addis,0,76,1.8927761925,1.4712750084,1.8605921113,39.712147947,5.3852913719,4.2118468235,8.6729130167,224.0201608521,11.0854380523,9.0863596638,24.7587834037,785.7472170093,20.0889672879,16.5295037054,62.3821883765,2463.2000630183,31.5336442338,26.8549559416,125.7812752536,5876.5066398985
Addis,0,76,2.0410516017,1.7890487057,2.3555659902,51.5089345335,5.9602391162,5.4367671069,11.3824765563,310.1376068905,12.1389332836,10.9141123821,31.7915801065,1069.856547811,21.4023206267,20.2776334703,79.885507239,3337.7931857746,33.3706335616,31.8308497584,157.363489026,7769.7050848572
Addis,0,76,1.8936809287,1.2539917414,1.4973833785,33.8063322971,5.4272973607,3.7555421417,7.2415874222,177.9874842917,10.9461667277,8.0531152346,21.2175437471,653.6566001808,19.478196474,15.6803386194,56.3381077658,2165.5430881455,30.4928134338,24.8127093456,113.551913632,5178.8971986096
Addis,0,77,1.5495820788,1.6711274054,1.7359683902,37.062783079,4.2142682276,4.4909437471,7.8771170318,200.2087636692,9.0153885681,8.7205667436,21.0695016779,645.0114959482,16.3050929229,14.8132961675,50.0705828811,1877.0396081077,26.2840180912,24.1603129594,100.8867218348,4466.4824764449
Addis,0,77,1.9515500115,1.4435516133,1.8683076952,40.7675838489,5.4671802007,4.8885131974,9.2034001953,241.4555401376,10.8622204975,9.4983453899,24.0693710054,760.6331319193,19.248184725,17.5569523715,59.7869125862,2329.0168138622,30.1404241656,27.7103233684,120.7841615136,5589.7641227471
Addis,0,77,1.6831832328,1.2249897477,1.3349225334,30.4733381143,4.8959395044,4.1860889912,6.6294816839,160.4808998325,10.0996972714,8.9478106047,20.0065542218,608.5889548405,17.7184439061,15.626244221,50.0968668589,1872.500085546,28.0603598852,25.4425955694,102.5325330056,4561.8425426027
Addis,0,78,1.7095198729,1.3067945802,1.4664998481,31.4641502494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Addis,0,78,1.8798994809,1.5930958878,1.8667072934,40.7331505054,5.3566943098,5.2921939009,10.0208552427,266.8160292671,10.7290160564,10.3247236025,27.3221332187,888.3084299437,19.3092166197,18.459360417,70.1736337233,2841.3223282932,30.4156358852,27.0568430708,134.1719044268,6370.8553735763
Addis,0,78,1.5637725014,1.355110681,1.4321447017,32.4596227867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Addis,0,79,1.4903822879,1.2653901649,1.2540324197,27.1848796744,4.2667249092,3.716334939,6.0336057965,147.2500287934,9.1681659347,8.9108058859,19.0921350389,571.9650900074,16.5675492773,16.273025417,47.7096756494,1768.4141356696,26.3950578032,26.344416003,98.3013922124,4324.6296384889
